,Entrez_Gene_Id,counts,Perc_Bi_Allelic
274,255101,4,1.0
275,89890,4,1.0
276,388468,4,1.0
277,1769,4,1.0
278,126668,4,1.0
279,83862,4,1.0
280,5055,4,1.0
281,400986,4,1.0
282,65110,4,1.0
283,11160,4,1.0
284,90134,4,1.0
285,84230,4,1.0
286,567,4,1.0
287,80834,4,1.0
288,653440,4,1.0
289,306,4,1.0
290,57646,4,1.0
291,6401,4,1.0
292,183,4,1.0
293,23126,4,1.0
294,9685,4,1.0
295,23132,4,1.0
296,178,4,1.0
297,4301,4,1.0
298,643224,4,1.0
299,84612,4,1.0
300,80013,4,1.0
301,8449,4,1.0
302,342125,4,1.0
303,56474,4,1.0
304,10343,4,1.0
305,57579,4,1.0
306,84059,4,1.0
307,644128,4,1.0
308,3899,4,1.0
309,381,4,1.0
310,9575,4,1.0
311,57176,4,1.0
312,6709,4,1.0
313,155400,4,1.0
314,64137,4,1.0
315,4756,4,1.0
316,84631,4,1.0
317,3682,4,1.0
318,81492,4,1.0
319,3658,4,1.0
320,85450,4,1.0
321,286128,4,1.0
322,9816,4,1.0
323,30061,4,1.0
324,5393,4,1.0
325,55193,4,1.0
326,9463,4,1.0
327,54465,4,1.0
328,23357,4,1.0
329,3709,4,1.0
330,259249,4,1.0
331,23397,4,1.0
332,79699,4,1.0
333,3916,4,1.0
334,196743,4,1.0
335,166815,4,1.0
336,127845,4,1.0
337,958,4,1.0
338,5894,4,1.0
339,23061,4,1.0
340,26148,4,1.0
341,779,4,1.0
342,10809,4,1.0
343,996,4,1.0
344,80731,4,1.0
345,10411,4,1.0
346,79977,4,1.0
347,160762,4,1.0
348,5198,4,1.0
349,780,4,1.0
350,4300,4,1.0
351,2781,4,1.0
352,58504,4,1.0
353,2287,4,1.0
354,54806,4,1.0
355,375387,4,1.0
356,23095,4,1.0
357,342035,4,1.0
358,540,4,1.0
359,375323,4,1.0
360,259282,4,1.0
361,6663,4,1.0
362,339976,4,1.0
363,338321,4,1.0
364,84301,4,1.0
365,8408,4,1.0
366,23019,4,1.0
367,90592,4,1.0
368,22982,4,1.0
369,8666,4,1.0
370,91544,4,1.0
371,23336,4,1.0
372,23304,4,1.0
373,29780,4,1.0
374,341640,4,1.0
375,115861,4,1.0
376,10102,4,1.0
377,6326,4,1.0
378,10363,4,1.0
379,55040,4,1.0
380,2153,4,1.0
381,153328,4,1.0
382,83478,4,1.0
383,1770,4,1.0
384,57609,4,1.0
385,1690,4,1.0
386,54856,4,1.0
387,137735,4,1.0
388,219,4,1.0
389,57449,4,1.0
390,9742,4,1.0
391,100288069,4,1.0
392,54768,4,1.0
393,9694,4,1.0
394,65217,4,1.0
395,50650,4,1.0
396,50626,4,1.0
397,91526,4,1.0
398,25878,4,1.0
399,81037,4,1.0
400,10058,4,1.0
401,54839,4,1.0
402,22902,4,1.0
403,5791,4,1.0
404,140738,4,1.0
405,84688,4,1.0
406,115019,4,1.0
407,1006,4,1.0
408,5927,4,1.0
409,388115,4,1.0
410,53905,4,1.0
411,5959,4,1.0
412,1142,4,1.0
413,2562,4,1.0
414,64641,4,1.0
415,154064,4,1.0
416,5903,4,1.0
417,3263,4,1.0
418,55680,4,1.0
419,5990,4,1.0
420,10526,4,1.0
421,93627,4,1.0
422,51092,4,1.0
423,523,4,1.0
424,84467,4,1.0
425,6336,4,1.0
426,187,4,1.0
427,2194,4,1.0
428,26528,4,1.0
429,157680,4,1.0
430,53353,4,1.0
431,89782,4,1.0
432,4175,4,1.0
433,1462,4,1.0
434,1954,4,1.0
435,8925,4,1.0
436,58513,4,1.0
437,402117,4,1.0
438,51433,4,1.0
439,10564,4,1.0
440,151651,4,1.0
441,1639,4,1.0
442,9179,4,1.0
443,5130,4,1.0
444,9828,4,1.0
445,5789,4,1.0
446,171019,4,1.0
447,57677,4,1.0
448,23090,4,1.0
449,8501,4,1.0
450,80174,4,1.0
451,944,4,1.0
452,84033,4,1.0
453,593,4,1.0
454,9931,4,1.0
455,545,4,1.0
456,79726,4,1.0
457,1824,4,1.0
458,27092,4,1.0
459,9732,4,1.0
460,8621,4,1.0
461,29841,4,1.0
462,219995,4,1.0
463,83872,4,1.0
464,3617,4,1.0
465,23352,4,1.0
466,432,4,1.0
467,5069,4,1.0
468,2064,4,1.0
469,9612,4,1.0
470,84464,4,1.0
471,25,4,1.0
472,286749,4,1.0
473,83871,4,1.0
474,8701,4,1.0
475,259230,4,1.0
476,442191,4,1.0
477,288,4,1.0
478,649,4,1.0
479,26291,4,1.0
480,57188,4,1.0
481,7436,4,1.0
482,8853,4,1.0
483,9235,4,1.0
484,2288,4,1.0
485,8924,4,1.0
486,120586,4,1.0
487,284232,4,1.0
488,280,4,1.0
489,5874,4,1.0
490,11173,4,1.0
491,28998,4,1.0
492,170690,4,1.0
493,142685,4,1.0
494,80309,3,1.0
495,5980,3,1.0
496,7267,3,1.0
497,29102,3,1.0
498,9390,3,1.0
499,55777,3,1.0
500,57118,3,1.0
501,8021,3,1.0
502,262,3,1.0
503,139285,3,1.0
504,10260,3,1.0
505,147495,3,1.0
506,65249,3,1.0
507,391190,3,1.0
508,7593,3,1.0
509,80724,3,1.0
510,3107,3,1.0
511,23365,3,1.0
512,89839,3,1.0
513,10392,3,1.0
514,54464,3,1.0
515,6389,3,1.0
516,79648,3,1.0
517,1798,3,1.0
518,5100,3,1.0
519,2204,3,1.0
520,54927,3,1.0
521,80209,3,1.0
522,2875,3,1.0
523,5480,3,1.0
524,11006,3,1.0
525,1861,3,1.0
526,1780,3,1.0
527,64757,3,1.0
528,85441,3,1.0
529,6936,3,1.0
530,165082,3,1.0
531,81327,3,1.0
532,1234,3,1.0
533,4299,3,1.0
534,147138,3,1.0
535,33,3,1.0
536,7373,3,1.0
537,11063,3,1.0
538,11342,3,1.0
539,3118,3,1.0
540,29785,3,1.0
541,79230,3,1.0
542,3146,3,1.0
543,94137,3,1.0
544,11190,3,1.0
545,10178,3,1.0
546,151126,3,1.0
547,10075,3,1.0
548,10531,3,1.0
549,2811,3,1.0
550,4047,3,1.0
551,55589,3,1.0
552,24148,3,1.0
553,2036,3,1.0
554,23145,3,1.0
555,5089,3,1.0
556,84619,3,1.0
557,23560,3,1.0
558,55206,3,1.0
559,1615,3,1.0
560,6695,3,1.0
561,26504,3,1.0
562,27233,3,1.0
563,23218,3,1.0
564,492,3,1.0
565,942,3,1.0
566,23505,3,1.0
567,23135,3,1.0
568,23461,3,1.0
569,2329,3,1.0
570,201294,3,1.0
571,80781,3,1.0
572,8038,3,1.0
573,57724,3,1.0
574,6262,3,1.0
575,55190,3,1.0
576,114785,3,1.0
577,10250,3,1.0
578,727897,3,1.0
579,84905,3,1.0
580,55659,3,1.0
581,152110,3,1.0
582,10942,3,1.0
583,374308,3,1.0
584,51168,3,1.0
585,4035,3,1.0
586,2098,3,1.0
587,54454,3,1.0
588,51666,3,1.0
589,5310,3,1.0
590,94240,3,1.0
591,375260,3,1.0
592,30,3,1.0
593,9895,3,1.0
594,55904,3,1.0
595,150365,3,1.0
596,81616,3,1.0
597,8202,3,1.0
598,168417,3,1.0
599,5430,3,1.0
600,54700,3,1.0
601,5152,3,1.0
602,10893,3,1.0
603,7407,3,1.0
604,6540,3,1.0
605,1848,3,1.0
606,692099,3,1.0
607,64135,3,1.0
608,222663,3,1.0
609,9024,3,1.0
610,1316,3,1.0
611,9520,3,1.0
612,79026,3,1.0
613,9578,3,1.0
614,3431,3,1.0
615,7343,3,1.0
616,22864,3,1.0
617,55930,3,1.0
618,3037,3,1.0
619,860,3,1.0
620,5797,3,1.0
621,5356,3,1.0
622,3785,3,1.0
623,283638,3,1.0
624,988,3,1.0
625,729375,3,1.0
626,2314,3,1.0
627,22928,3,1.0
628,54906,3,1.0
629,6376,3,1.0
630,1310,3,1.0
631,5284,3,1.0
632,51426,3,1.0
633,7461,3,1.0
634,1108,3,1.0
635,70,3,1.0
636,22937,3,1.0
637,222546,3,1.0
638,8631,3,1.0
639,283788,3,1.0
640,9515,3,1.0
641,26470,3,1.0
642,163131,3,1.0
643,3797,3,1.0
644,79633,3,1.0
645,24149,3,1.0
646,56969,3,1.0
647,158326,3,1.0
648,645752,3,1.0
649,4914,3,1.0
650,3691,3,1.0
651,283450,3,1.0
652,54888,3,1.0
653,23247,3,1.0
654,10733,3,1.0
655,51093,3,1.0
656,95,3,1.0
657,91752,3,1.0
658,283446,3,1.0
659,81794,3,1.0
660,100533467,3,1.0
661,3619,3,1.0
662,1660,3,1.0
663,9748,3,1.0
664,3749,3,1.0
665,81871,3,1.0
666,3587,3,1.0
667,1951,3,1.0
668,401262,3,1.0
669,10207,3,1.0
670,90075,3,1.0
671,54790,3,1.0
672,10451,3,1.0
673,6744,3,1.0
674,5792,3,1.0
675,160518,3,1.0
676,11025,3,1.0
677,3270,3,1.0
678,8743,3,1.0
679,6927,3,1.0
680,57187,3,1.0
681,23637,3,1.0
682,1794,3,1.0
683,389677,3,1.0
684,54796,3,1.0
685,9411,3,1.0
686,576,3,1.0
687,26130,3,1.0
688,51056,3,1.0
689,7701,3,1.0
690,134549,3,1.0
691,3607,3,1.0
692,100132386,3,1.0
693,56980,3,1.0
694,26154,3,1.0
695,8756,3,1.0
696,4665,3,1.0
697,388561,3,1.0
698,7639,3,1.0
699,54014,3,1.0
700,2475,3,1.0
701,23033,3,1.0
702,23341,3,1.0
703,64783,3,1.0
704,375248,3,1.0
705,57508,3,1.0
706,80003,3,1.0
707,11015,3,1.0
708,85456,3,1.0
709,9669,3,1.0
710,57674,3,1.0
711,120,3,1.0
712,1457,3,1.0
713,8913,3,1.0
714,8312,3,1.0
715,9605,3,1.0
716,25981,3,1.0
717,8842,3,1.0
718,2804,3,1.0
719,148213,3,1.0
720,6854,3,1.0
721,154754,3,1.0
722,1200,3,1.0
723,25925,3,1.0
724,9863,3,1.0
725,5443,3,1.0
726,773,3,1.0
727,11016,3,1.0
728,7832,3,1.0
729,390439,3,1.0
730,2590,3,1.0
731,84953,3,1.0
732,375449,3,1.0
733,4791,3,1.0
734,1272,3,1.0
735,1793,3,1.0
736,386682,3,1.0
737,6323,3,1.0
738,91404,3,1.0
739,161357,3,1.0
740,8645,3,1.0
741,80326,3,1.0
742,5795,3,1.0
743,57805,3,1.0
744,442582,3,1.0
745,2735,3,1.0
746,81550,3,1.0
747,4780,3,1.0
748,3305,3,1.0
749,90507,3,1.0
750,1657,3,1.0
751,157285,3,1.0
752,163589,3,1.0
753,348094,3,1.0
754,2197,3,1.0
755,28610,3,1.0
756,10915,3,1.0
757,57492,3,1.0
758,57480,3,1.0
759,5786,3,1.0
760,83481,3,1.0
761,255189,3,1.0
762,221092,3,1.0
763,554223,3,1.0
764,646214,3,1.0
765,23091,3,1.0
766,1213,3,1.0
767,7082,3,1.0
768,6860,3,1.0
769,100526740,3,1.0
770,719,3,1.0
771,199713,3,1.0
772,5295,3,1.0
773,3116,3,1.0
774,51735,3,1.0
775,23426,3,1.0
776,7222,3,1.0
777,7026,3,1.0
778,8204,3,1.0
779,881,3,1.0
780,60485,3,1.0
781,3172,3,1.0
782,10771,3,1.0
783,23670,3,1.0
784,775,3,1.0
785,11309,3,1.0
786,10940,3,1.0
787,23322,3,1.0
788,5255,3,1.0
789,79789,3,1.0
790,10615,3,1.0
791,3930,3,1.0
792,4604,3,1.0
793,642280,3,1.0
794,8148,3,1.0
795,55728,3,1.0
796,5339,3,1.0
797,140766,3,1.0
798,23082,3,1.0
799,9429,3,1.0
800,4669,3,1.0
801,5122,3,1.0
802,6621,3,1.0
803,7038,3,1.0
804,11122,3,1.0
805,8288,3,1.0
806,78999,3,1.0
807,168507,3,1.0
808,5969,3,1.0
809,9847,3,1.0
810,10723,3,1.0
811,27327,3,1.0
812,79613,3,1.0
813,5211,3,1.0
814,23164,3,1.0
815,55339,3,1.0
816,22944,3,1.0
817,7110,3,1.0
818,55277,3,1.0
819,54093,3,1.0
820,222236,3,1.0
821,51393,3,1.0
822,10590,3,1.0
823,728882,3,1.0
824,118856,3,1.0
825,6574,3,1.0
826,22795,3,1.0
827,8632,3,1.0
828,11218,3,1.0
829,250,3,1.0
830,5431,3,1.0
831,57572,3,1.0
832,55291,3,1.0
833,84254,3,1.0
834,2304,3,1.0
835,80314,3,1.0
836,29015,3,1.0
837,386617,3,1.0
838,374928,3,1.0
839,6514,3,1.0
840,653247,3,1.0
841,143,3,1.0
842,5727,3,1.0
843,133522,3,1.0
844,284729,3,1.0
845,57648,3,1.0
846,23036,3,1.0
847,8321,3,1.0
848,116985,3,1.0
849,7156,3,1.0
850,57697,3,1.0
851,346007,3,1.0
852,80243,3,1.0
853,22794,3,1.0
854,80005,3,1.0
855,57596,3,1.0
856,64772,3,1.0
857,126206,3,1.0
858,114,3,1.0
859,51520,3,1.0
860,8536,3,1.0
861,4438,3,1.0
862,63827,3,1.0
863,790,3,1.0
864,56243,3,1.0
865,203074,3,1.0
866,10335,3,1.0
867,85442,3,1.0
868,348932,3,1.0
869,57577,3,1.0
870,91147,3,1.0
871,59269,3,1.0
872,54497,3,1.0
873,84249,3,1.0
874,103,3,1.0
875,9687,3,1.0
876,23054,3,1.0
877,129446,3,1.0
878,217,3,1.0
879,57529,3,1.0
880,9147,3,1.0
881,55665,3,1.0
882,59307,3,1.0
883,57553,3,1.0
884,1523,3,1.0
885,3306,3,1.0
886,51592,3,1.0
887,10484,3,1.0
888,79767,3,1.0
889,10948,3,1.0
890,646962,3,1.0
891,57597,3,1.0
892,114823,3,1.0
893,222484,3,1.0
894,51294,3,1.0
895,51105,3,1.0
896,3097,2,1.0
897,90576,2,1.0
898,344148,2,1.0
899,55803,2,1.0
900,5977,2,1.0
901,6334,2,1.0
902,348654,2,1.0
903,10753,2,1.0
904,92,2,1.0
905,4606,2,1.0
906,51701,2,1.0
907,79963,2,1.0
908,9120,2,1.0
909,64223,2,1.0
910,441263,2,1.0
911,7095,2,1.0
912,441251,2,1.0
913,7047,2,1.0
914,1056,2,1.0
915,57710,2,1.0
916,80315,2,1.0
917,7015,2,1.0
918,80347,2,1.0
919,286557,2,1.0
920,390058,2,1.0
921,23731,2,1.0
922,8200,2,1.0
923,4126,2,1.0
924,79915,2,1.0
925,63971,2,1.0
926,645191,2,1.0
927,5054,2,1.0
928,399746,2,1.0
929,4542,2,1.0
930,2125,2,1.0
931,10713,2,1.0
932,11113,2,1.0
933,55655,2,1.0
934,115548,2,1.0
935,23167,2,1.0
936,8808,2,1.0
937,6855,2,1.0
938,2669,2,1.0
939,49860,2,1.0
940,158401,2,1.0
941,25962,2,1.0
942,4734,2,1.0
943,197407,2,1.0
944,57496,2,1.0
945,164,2,1.0
946,8648,2,1.0
947,23379,2,1.0
948,57600,2,1.0
949,283310,2,1.0
950,57584,2,1.0
951,10505,2,1.0
952,64131,2,1.0
953,9060,2,1.0
954,11093,2,1.0
955,57568,2,1.0
956,340146,2,1.0
957,10457,2,1.0
958,160418,2,1.0
959,125893,2,1.0
960,8864,2,1.0
961,9172,2,1.0
962,4286,2,1.0
963,146059,2,1.0
964,84629,2,1.0
965,976,2,1.0
966,256949,2,1.0
967,10985,2,1.0
968,4842,2,1.0
969,2157,2,1.0
970,55703,2,1.0
971,23383,2,1.0
972,114788,2,1.0
973,6519,2,1.0
974,27153,2,1.0
975,1048,2,1.0
976,23367,2,1.0
977,23451,2,1.0
978,9204,2,1.0
979,904,2,1.0
980,108,2,1.0
981,4926,2,1.0
982,8940,2,1.0
983,152206,2,1.0
984,114804,2,1.0
985,2317,2,1.0
986,219431,2,1.0
987,11133,2,1.0
988,389690,2,1.0
989,84261,2,1.0
990,285555,2,1.0
991,387841,2,1.0
992,10529,2,1.0
993,23295,2,1.0
994,2841,2,1.0
995,196,2,1.0
996,23287,2,1.0
997,10369,2,1.0
998,389730,2,1.0
999,346389,2,1.0
1000,84133,2,1.0
1001,442117,2,1.0
1002,6875,2,1.0
1003,55646,2,1.0
1004,23274,2,1.0
1005,4644,2,1.0
1006,6542,2,1.0
1007,6550,2,1.0
1008,27032,2,1.0
1009,91392,2,1.0
1010,421,2,1.0
1011,729513,2,1.0
1012,6582,2,1.0
1013,4322,2,1.0
1014,224,2,1.0
1015,22990,2,1.0
1016,114904,2,1.0
1017,55347,2,1.0
1018,55766,2,1.0
1019,84444,2,1.0
1020,477,2,1.0
1021,57556,2,1.0
1022,23030,2,1.0
1023,4306,2,1.0
1024,6654,2,1.0
1025,27136,2,1.0
1026,23046,2,1.0
1027,8729,2,1.0
1028,80055,2,1.0
1029,23094,2,1.0
1030,8761,2,1.0
1031,27000,2,1.0
1032,57689,2,1.0
1033,100526664,2,1.0
1034,151887,2,1.0
1035,55366,2,1.0
1036,79799,2,1.0
1037,127294,2,1.0
1038,53630,2,1.0
1039,109,2,1.0
1040,286256,2,1.0
1041,149628,2,1.0
1042,57473,2,1.0
1043,89944,2,1.0
1044,2180,2,1.0
1045,2196,2,1.0
1046,553115,2,1.0
1047,55454,2,1.0
1048,2212,2,1.0
1049,6310,2,1.0
1050,84140,2,1.0
1051,55486,2,1.0
1052,57569,2,1.0
1053,55534,2,1.0
1054,4335,2,1.0
1055,8460,2,1.0
1056,6414,2,1.0
1057,8473,2,1.0
1058,285,2,1.0
1059,6101,2,1.0
1060,9603,2,1.0
1061,84276,2,1.0
1062,51780,2,1.0
1063,10413,2,1.0
1064,23519,2,1.0
1065,11128,2,1.0
1066,119679,2,1.0
1067,4999,2,1.0
1068,114784,2,1.0
1069,9113,2,1.0
1070,9121,2,1.0
1071,127062,2,1.0
1072,72,2,1.0
1073,5063,2,1.0
1074,989,2,1.0
1075,5087,2,1.0
1076,130026,2,1.0
1077,23534,2,1.0
1078,9201,2,1.0
1079,7158,2,1.0
1080,57380,2,1.0
1081,5119,2,1.0
1082,1029,2,1.0
1083,11280,2,1.0
1084,3092,2,1.0
1085,54853,2,1.0
1086,5159,2,1.0
1087,79140,2,1.0
1088,3148,2,1.0
1089,160851,2,1.0
1090,9321,2,1.0
1091,57348,2,1.0
1092,10427,2,1.0
1093,80762,2,1.0
1094,353137,2,1.0
1095,2217,2,1.0
1096,26608,2,1.0
1097,55711,2,1.0
1098,9703,2,1.0
1099,4719,2,1.0
1100,10864,2,1.0
1101,23158,2,1.0
1102,23166,2,1.0
1103,160,2,1.0
1104,6299,2,1.0
1105,27296,2,1.0
1106,2177,2,1.0
1107,4775,2,1.0
1108,10936,2,1.0
1109,23230,2,1.0
1110,4799,2,1.0
1111,8897,2,1.0
1112,26523,2,1.0
1113,84700,2,1.0
1114,283375,2,1.0
1115,283383,2,1.0
1116,6396,2,1.0
1117,56062,2,1.0
1118,6926,2,1.0
1119,23318,2,1.0
1120,23334,2,1.0
1121,23358,2,1.0
1122,4967,2,1.0
1123,23369,2,1.0
1124,55627,2,1.0
1125,4151,2,1.0
1126,5728,2,1.0
1127,9496,2,1.0
1128,4722,2,1.0
1129,25888,2,1.0
1130,1356,2,1.0
1131,10861,2,1.0
1132,210,2,1.0
1133,359787,2,1.0
1134,5494,2,1.0
1135,9600,2,1.0
1136,89795,2,1.0
1137,6747,2,1.0
1138,8788,2,1.0
1139,64063,2,1.0
1140,85413,2,1.0
1141,130507,2,1.0
1142,85461,2,1.0
1143,388569,2,1.0
1144,80221,2,1.0
1145,9696,2,1.0
1146,9720,2,1.0
1147,4626,2,1.0
1148,132612,2,1.0
1149,121355,2,1.0
1150,5646,2,1.0
1151,91664,2,1.0
1152,1564,2,1.0
1153,79723,2,1.0
1154,5670,2,1.0
1155,23163,2,1.0
1156,84530,2,1.0
1157,29,2,1.0
1158,118672,2,1.0
1159,8908,2,1.0
1160,3053,2,1.0
1161,197320,2,1.0
1162,7175,2,1.0
1163,11281,2,1.0
1164,23120,2,1.0
1165,85021,2,1.0
1166,5158,2,1.0
1167,5174,2,1.0
1168,343099,2,1.0
1169,166378,2,1.0
1170,8884,2,1.0
1171,2737,2,1.0
1172,55063,2,1.0
1173,255104,2,1.0
1174,81027,2,1.0
1175,7337,2,1.0
1176,64175,2,1.0
1177,2239,2,1.0
1178,7844,2,1.0
1179,5286,2,1.0
1180,79034,2,1.0
1181,1244,2,1.0
1182,23195,2,1.0
1183,23187,2,1.0
1184,7415,2,1.0
1185,9472,2,1.0
1186,55823,2,1.0
1187,7775,2,1.0
1188,9824,2,1.0
1189,6635,2,1.0
1190,79706,2,1.0
1191,6547,2,1.0
1192,121227,2,1.0
1193,8031,2,1.0
1194,29062,2,1.0
1195,4482,2,1.0
1196,196483,2,1.0
1197,57223,2,1.0
1198,374666,2,1.0
1199,10128,2,1.0
1200,55667,2,1.0
1201,6499,2,1.0
1202,83876,2,1.0
1203,83884,2,1.0
1204,10160,2,1.0
1205,26002,2,1.0
1206,133060,2,1.0
1207,56126,2,1.0
1208,79834,2,1.0
1209,10208,2,1.0
1210,642517,2,1.0
1211,80223,2,1.0
1212,57680,2,1.0
1213,374786,2,1.0
1214,2068,2,1.0
1215,26648,2,1.0
1216,79898,2,1.0
1217,10072,2,1.0
1218,80279,2,1.0
1219,4522,2,1.0
1220,8644,2,1.0
1221,51673,2,1.0
1222,472,2,1.0
1223,54934,2,1.0
1224,7855,2,1.0
1225,7871,2,1.0
1226,81603,2,1.0
1227,55041,2,1.0
1228,81627,2,1.0
1229,1756,2,1.0
1230,147179,2,1.0
1231,50940,2,1.0
1232,51657,2,1.0
1233,3837,2,1.0
1234,94033,2,1.0
1235,3845,2,1.0
1236,6595,2,1.0
1237,57103,2,1.0
1238,81691,2,1.0
1239,151325,2,1.0
1240,339745,2,1.0
1241,83756,2,1.0
1242,5934,2,1.0
1243,63935,2,1.0
1244,55102,2,1.0
1245,145226,2,1.0
1246,57167,2,1.0
1247,282618,2,1.0
